497,15.09,-0.4
498,1.64,-0.6
499,0.01,-0.7
500,0,-0.9
501,0,-1.1
502,0,-1
503,0,-1.1
504,0,-1.4
505,0,-1.3
506,0,-1.1
507,0,-1
508,0,-1
509,0,-1.2
510,0,-1.4
511,0,-2.7
512,0,-2.8
513,0.07,-2.9
514,1.22,-2.7
515,8.08,-2.3
516,20.9,-2.1
517,52.92,-1.3
518,56.27,-1
519,42.45,-1.2
520,27.4,-1.5
521,12.59,-1.9
522,0.74,-2.1
523,0.01,-3.2
524,0,-2.6
525,0,-2.1
526,0,-1.8
527,0,-1.4
528,0,-1.6
529,0,-1.9
530,0,-2.2
531,0,-2.2
532,0,-2.6
533,0,-2.7
534,0,-3
535,0,-3.3
536,0,-3.3
537,0.15,-3.6
538,4.84,-3.5
539,53.13,-7.8
540,92.19,-4.9
541,108.68,-3.3
542,112.14,-2.9
543,122.59,-2.4
544,70.18,-2
545,23.35,-2.3
546,1.38,-3.1
547,0,-2
548,0,-2.2
549,0,-1.7
550,0,-1.9
551,0,-1.6
552,0,-1.2
553,0,-0.9
554,0,-0.7
555,0,-0.6
556,0,-0.6
557,0,-0.8
558,0,-0.8
559,0,-0.8
560,0,-0.7
561,0,-0.8
562,1.2,-0.9
563,8.77,-0.9
564,23.13,-0.8
565,25.31,-0.7
566,26.38,-0.6
567,24.75,-0.3
568,17.55,-0.2
569,6.64,0.1
570,3.22,0.4
571,0.17,0.6
572,0,0.6
573,0,0.9
574,0,1.1
575,0,1
576,0,1
577,0,0.9
578,0,0.8
579,0,-0.2
580,0,0
581,0,0
582,0,-0.4
583,0,-1
584,0,-1.3
585,0,-1.5
586,8.92,-1.6
587,67.88,-1.6
588,138.56,-1.1
589,200.94,-1
590,217.49,-1.1
591,193.93,-1.3
592,132.07,-1.3
593,57.65,-1.7
594,4.14,-2.3
595,0,-2.5
596,0,-3.1
597,0,-2.8
598,0,-2.6
599,0,-2.8
600,0,-3.3
601,0,-4.3
602,0,-3.6
603,0,-1.6
604,0,-0.4
605,0,0.2
606,0,0.7
607,0,0.6
608,0,0.9
609,0,1.2
610,0.45,1
611,6.45,1.2
612,18.93,1.5
613,29.31,1.8
614,26.87,1.9
615,24.31,1.8
616,11.53,1.7
617,5.13,1.6
618,0.47,1.4
619,0,1.2
620,0,1
621,0,0.9
622,0,0.8
623,0,0.8
624,0,0.7
625,0,0.8
626,0,1.4
627,0,1.6
628,0,0.9
629,0,0.9
630,0,0.9
631,0,0.7
632,0,0.8
633,0.03,0.9
634,4.13,0.8
635,22.54,0.9
636,62.47,0.8
637,56.68,0.6
638,85.99,0.7
639,77.75,0.6
640,81.91,0.3
641,67.7,-0.1
642,5.39,-0.2
643,0,-0.3
644,0,-0.5
645,0,-0.4
646,0,-0.5
647,0,-0.1
648,0,0.2
649,0,0.3
650,0,1
651,0,1.3
652,0,2.4
653,0,2.5
654,0,3.6
655,0,3.5
656,0,3.3
657,0.14,3.4
658,1.3,3.6
659,5.92,3.8
660,7.69,3.9
661,20.24,4.1
662,16.3,4.1
663,11.12,4.1
664,3.39,3.8
665,2.92,3.6
666,0.05,3.1
667,0,3
668,0,2.8
669,0,2.7
670,0,2.5
671,0,2.5
672,0,2.4
673,0,2
674,0,1.7
675,0,1.7
676,0,1.9
677,0,2
678,0,1.5
679,0,1.2
680,0,1.6
681,0,1.7
682,0.8,1
683,3.92,1
684,12.63,1.1
685,44.76,0.8
686,86.84,1.1
687,141.43,1.3
688,54.63,1.7
689,33.96,1.5
690,3.99,0.9
691,0.13,0.5
692,0,0.4
693,0,0.1
694,0,0.1
695,0,0
696,0,-0.2
697,0,-0.8
698,0,-0.6
699,0,-0.2
700,0,-0.3
701,0,-0.1
702,0,-0.1
703,0,-1.3
704,0,-1.1
705,0,-1.3
706,3.73,-2
707,25.49,-1
708,22.12,0.4
709,123.49,-0.8
710,108.64,0
711,96.51,1.4
712,116.93,-0.6
713,68.7,-0.1
714,8.99,0
715,0.07,0.1
716,0,0.1
717,0,-0.7
718,0,-1.1
719,0,-1.3
720,0,-0.5
721,0,-0.1
722,0,-0.2
723,0,-0.3
724,0,-0.9
725,0,-0.1
726,0,0.1
727,0,0.2
728,0,0.3
729,0.15,0.4
730,13.96,0.4
731,59.27,0.6
732,28.28,0.6
733,37.19,0.6
734,50.3,0.3
735,45.27,0.3
736,30.2,0.2
737,13.49,0.2
738,2.51,0.3
739,0.1,0.3
740,0,0.4
741,0,0.3
742,0,0.3
743,0,0.2
744,0,0.1
745,0,0
746,0,-0.1
747,0,-0.3
748,0,-0.4
749,0,-0.5
750,0,-0.6
751,0,-0.8
752,0,-0.9
753,0.19,-1
754,13.41,-1.1
755,44.35,-1.2
756,103.23,-1.3
757,131.61,-1.4
758,83.3,-1.6
759,118.37,-1.7
760,119.71,-1.8
761,20.61,-2
762,2.45,-2.1
763,0.12,-2.3
764,0,-2.6
765,0,-2.8
766,0,-3
767,0,-3.3
768,0,-3.5
769,0,-3.6
770,0,-3.7
771,0,-3.8
772,0,-4
773,0,-4.2
774,0,-4.2
775,0,-4.4
776,0,-4.6
777,0.18,-4.6
778,8.31,-4.6
779,38.55,-4.5
780,91.62,-4.2
781,113.21,-4.2
782,143.45,-4
783,128.32,-4
784,75.46,-4
785,39.17,-4.1
786,4.16,-4.2
787,0.03,-4.1
788,0,-4.2
789,0,-4.4
790,0,-4.4
791,0,-4.6
792,0,-4.6
793,0,-4.7
794,0,-4.6
795,0,-4.5
796,0,-4.5
797,0,-4.6
798,0,-4.3
799,0,-4.2
800,0,-4.1
801,0.19,-3.9
802,5.79,-3.9
803,20.55,-3.8
804,50.57,-3.7
805,77.25,-2.9
806,74.3,-2.9
807,79.15,-3.4
808,53.27,-4
809,28.69,-3.9
810,8.72,-4
811,0.2,-4
812,0,-3.9
813,0,-3.8
814,0,-4.1
815,0,-4.3
816,0,-4.5
817,0,-4.4
818,0,-4.4
819,0,-4.5
820,0,-4.5
821,0,-4.4
822,0,-4.3
823,0,-4.3
824,0,-4.3
825,0.1,-4.3
826,8.83,-4
827,39.69,-3.7
828,72.03,-3.1
829,61.15,-3.5
830,87.84,-3.2
831,99.44,-3.3
832,67.01,-3.2
833,22.54,-3.5
834,9.25,-3.5
835,0.1,-3.3
836,0,-3.3
837,0,-3.3
838,0,-3.4
839,0,-3.8
840,0,-4
841,0,-4.1
842,0,-4.4
843,0,-4.4
844,0,-4.6
845,0,-4.7
846,0,-4.8
847,0,-4.7
848,0,-4.6
849,0.25,-4.5
850,8.41,-4.1
851,37.64,-4
852,69.58,-3.8
853,88.05,-3.9
854,88.81,-4.1
855,90.5,-4.4
856,73.23,-4.2
857,32.36,-4.3
858,5.98,-4.5
859,0.17,-4.6
860,0,-4.9
861,0,-4.9
862,0,-4.9
863,0,-5.1
864,0,-4.7
865,0,-4.2
866,0,-3.7
867,0,-2.9
868,0,-2.1
869,0,-1.5
870,0,-1.2
871,0,-0.9
872,0,-0.6
873,0.21,-0.4
874,14.82,-0.4
875,55.06,0
876,105.81,0.3
877,136.01,0.6
878,110.28,0.6
879,122.22,0.6
880,97.81,0.8
881,53.35,0.6
882,10.28,0.5
883,0.28,0.4
884,0,0.2
885,0,0.1
886,0,0.4
887,0,0.6
888,0,0.6
889,0,0.6
890,0,0.4
891,0,0.4
892,0,0.4
893,0,0.4
894,0,0.5
895,0,0.7
896,0,0.9
897,0.81,0.7
898,50.77,0.7
899,68.7,1.2
900,121.57,3.2
901,171.63,3.8
902,242.29,4.5
903,135.27,5
904,80.03,4.5
905,95.18,4.1
906,19.32,3.5
907,0.14,1.9
908,0,2.2
909,0,-0.7
910,0,0.6
911,0,0.5
912,0,-0.5
913,0,0
914,0,-0.4
915,0,-0.4
916,0,-0.9
917,0,-1
918,0,-0.8
919,0,-1
920,0,-1.1
921,0.84,-2.3
922,34.97,-2.3
923,124.58,-1.4
924,214.69,-0.2
925,265.62,0.5
926,275.34,1.3
927,270.74,1.6
928,122.05,2.2
929,43.02,1.3
930,19.61,1.1
931,1.16,1
932,0,1.2
933,0,2.1
934,0,1.3
935,0,1.8
936,0,2
937,0,1.7
938,0,2.2
939,0,0.1
940,0,2.8
941,0,3.1
942,0,3.3
943,0,3.2
944,0,3
945,2.44,3.1
946,51.25,2.8
947,153.71,4.1
948,231.87,4.7
949,283,5.7
950,271.26,6.8
951,265.24,7.2
952,207.52,7.8
953,146.51,3.9
954,37.88,3.3
955,1.2,1.8
956,0,5.3
957,0,3.4
958,0,0.9
959,0,0.9
960,0,0
961,0,-0.5
962,0,-0.4
963,0,-0.6
964,0,-0.8
965,0,-1.9
966,0,-1.5
967,0,-1.7
968,0,-1.3
969,1.98,-2.3
970,35.45,-1.5
971,79.63,0
972,242.88,1.9
973,248.12,3.1
974,223.49,3.6
975,225.41,4.1
976,152.17,3.4
977,104.26,3.8
978,33.03,4.9
979,2.13,3
980,0,1.5
981,0,1.3
982,0,1.5
983,0,1.6
984,0,1.4
985,0,0.6
986,0,-0.4
987,0,0.1
988,0,-0.2
989,0,-1.6
990,0,-2.5
991,0,-1.7
992,0,-1.8
993,1.94,-1.4
994,19.36,-0.5
995,41.13,0.9
996,47.7,1.9
997,63.01,2.7
998,71.62,2.6
999,65.97,2.5
1000,43.04,2.4
1001,15.52,2
1002,3.88,2.2
1003,0.64,2
1004,0,1.9
1005,0,2
1006,0,1.8
1007,0,1.7
1008,0,1.9
1009,0,1.6
1010,0,1.9
1011,0,1.7
1012,0,1.7
1013,0,1.9
1014,0,2
1015,0,2
1016,0,1.6
1017,0.25,1.7
1018,9.49,2
1019,27.8,2.1
1020,34.99,2.5
1021,46.14,2.7
1022,42.25,2.7
1023,47.99,2.6
1024,30.04,2.8
1025,15.63,2.8
1026,5.07,2.5
1027,0.13,2.5
1028,0,2.3
1029,0,2.2
1030,0,2.3
1031,0,2.3
1032,0,2.1
1033,0,2
1034,0,1.9
1035,0,1.7
1036,0,1.5
1037,0,1.1
1038,0,1
1039,0,1
1040,0,0.9
1041,0.02,0.6
1042,2.21,0.6
1043,9.04,0.7
1044,18.87,0.5
1045,61.51,0.2
1046,48,0.3
1047,31.61,0.5
1048,49.82,0.8
1049,15.93,0.7
1050,7.96,0.5
1051,1.21,0.3
1052,0,0.1
1053,0,0.1
1054,0,0.1
1055,0,0.1
1056,0,0
1057,0,-0.1
1058,0,-0.2
1059,0,-0.2
1060,0,-0.3
1061,0,-0.3
1062,0,-0.3
1063,0,-0.7
1064,0,-0.7
1065,1.92,-0.7
1066,14.34,-0.8
1067,56.06,-1
1068,78.99,-1
1069,83.12,-0.8
1070,127.78,-0.7
1071,114.16,-0.1
1072,87.01,0
1073,75.97,0.3
1074,35.05,0
1075,1.33,-0.6
1076,0,-0.2
1077,0,-1
1078,0,-1.3
1079,0,-1
1080,0,-1.1
1081,0,-0.6
1082,0,0
1083,0,0.2
1084,0,0.3
1085,0,0.3
1086,0,0.5
1087,0,0.9
1088,0.03,0.7
1089,2.48,0.5
1090,32.11,1.3
1091,72.29,1.4
1092,109.46,1.6
1093,130.81,1.8
1094,126.89,2.4
1095,101.75,2.4
1096,90.65,3.2
1097,46.36,2.4
1098,13.63,1.3
1099,0.46,0.7
1100,0,0
1101,0,-0.6
1102,0,-1
1103,0,-1.4
1104,0,-1.6
1105,0,-1.6
1106,0,-1.2
1107,0,-0.8
1108,0,-0.5
1109,0,-0.5
1110,0,-0.7
1111,0,-0.9
1112,0,-0.8
1113,1.22,-0.7
1114,12.31,-0.5
1115,37.3,-0.4
1116,38.01,-0.3
1117,51.31,0.2
1118,67.74,0.6
1119,66.59,1
1120,55.68,1.2
1121,33.8,1.2
1122,14.02,1.2
1123,0.79,1.2
1124,0,1.1
1125,0,0.8
1126,0,0.7
1127,0,0.6
1128,0,0.6
1129,0,0.5
1130,0,0.6
1131,0,0.7
1132,0,0.8
1133,0,0.9
1134,0,0.7
1135,0,0.6
1136,0,0.4
1137,0.63,0.5
1138,4.58,0.4
1139,13.12,0.3
1140,21.23,0.4
1141,25.2,0.4
1142,31.65,0.8
1143,22.72,0.9
1144,9.71,0.7
1145,13.67,0.7
1146,7.51,0.9
1147,2.3,1.3
